"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"loglik[190,5]",-0.486334372666667,0.36055919684681,-0.823949175,-0.7210435,0,1,1232
"loglik[191,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[192,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[193,5]",-0.0656604066666667,0.211809886595288,-0.770700675,0,0,1,676
"loglik[194,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[195,5]",-0.482719482,0.360429855547521,-0.81964945,-0.718626,0,1,1210
"loglik[196,5]",-0.0611439866666667,0.205013872665471,-0.76884525,0,0,1.01,821
"loglik[197,5]",-0.471890000666667,0.363171175645532,-0.82291225,-0.7166405,0,1,1133
"loglik[198,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[199,5]",-0.0397650046666667,0.1678501234502,-0.74702985,0,0,1.02,1028
"loglik[200,5]",-0.130069109333333,0.283999909539832,-0.7881914,0,0,1,898
"loglik[201,5]",-0.06081794,0.204743506678715,-0.7675295,0,0,1.01,1046
"loglik[202,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[203,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[204,5]",-0.117444238,0.2723748199317,-0.78429315,0,0,1.01,855
"loglik[205,5]",-0.117083292,0.271549067573606,-0.786093525,0,0,1.01,874
"loglik[206,5]",-0.04911495,0.185062835087563,-0.754938275,0,0,1,966
"loglik[207,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[208,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[209,5]",-0.516073780666667,0.348702722326478,-0.82259635,-0.727212,0,1,1305
"loglik[210,5]",-0.473317342666667,0.363267693337502,-0.8187612,-0.715546,0,1,1162
"loglik[211,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[212,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[213,5]",-0.054070468,0.193543479722734,-0.759117225,0,0,1.01,1132
"loglik[214,5]",-0.0543765493333333,0.191783870458273,-0.740532825,0,0,1,876
"loglik[215,5]",-0.135895030666667,0.288738944882116,-0.7925328,0,0,1.01,912
"loglik[216,5]",-0.0649010733333333,0.210218992795256,-0.769096475,0,0,1,660
"loglik[217,5]",-0.129737183333333,0.283334389623472,-0.787410675,0,0,1.01,736
"loglik[218,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[219,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[220,5]",-0.494229348666667,0.357453172609397,-0.82450805,-0.7219655,0,1,1284
"loglik[221,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[222,5]",-0.135702399333333,0.289065640807633,-0.795733025,0,0,1,918
"loglik[223,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[224,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[225,5]",-0.0640607893333333,0.209240506348183,-0.769452125,0,0,1,783
"loglik[226,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[227,5]",-0.0725807066666667,0.221453410790369,-0.76954765,0,0,1.02,793
"loglik[228,5]",-0.05579913,0.19682383143637,-0.763967075,0,0,1,1033
"loglik[229,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[230,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[231,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[232,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[233,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[234,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[235,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[236,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[242,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[243,5]",-0.484893695333333,0.361052366256236,-0.826186125,-0.7204985,0,1,1001
"loglik[244,5]",-0.510575083333333,0.35094457117544,-0.82457235,-0.724687,0,1,1206
"loglik[245,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[246,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[247,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[248,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[249,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[250,5]",-0.122450675333333,0.278393623952557,-0.791726025,0,0,1,812
"loglik[251,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[252,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[253,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[254,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[255,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[256,5]",-0.117075176,0.272885002722671,-0.788979375,0,0,1,977
"loglik[257,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[258,5]",-0.128210613333333,0.28198005143754,-0.792338225,0,0,1,699
"loglik[259,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[260,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[261,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[262,5]",-0.48853891,0.360135724479833,-0.8261444,-0.7218855,0,1,1500
"loglik[263,5]",-0.112345918,0.267315101059018,-0.784511875,0,0,1,833
"loglik[264,5]",-0.0748538366666667,0.224176731971232,-0.7728573,0,0,1,1032
"loglik[265,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[266,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[267,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[268,5]",-0.125299468,0.280098141526771,-0.792764275,0,0,1.01,785
"loglik[269,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[270,5]",-0.11511406,0.271087411936796,-0.78940895,0,0,1.01,1158
"loglik[271,5]",-0.116510777333333,0.271620616518287,-0.78675685,0,0,1,987
"loglik[272,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[273,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[274,5]",-0.479705396666667,0.362363827634486,-0.823389625,-0.7187255,0,1,1140
"loglik[275,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[276,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[277,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[278,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[279,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[280,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[281,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[282,5]",-0.482457301333333,0.360866555017783,-0.82457235,-0.718358,0,1,1483
"loglik[283,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[284,5]",-0.111808667333333,0.267403332120546,-0.786036,0,0,1,1156
"loglik[285,5]",-0.0518770006666667,0.189431003278805,-0.752266325,0,0,1,891
"loglik[286,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[287,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[288,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[289,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[290,5]",-0.111532000666667,0.26619053727722,-0.78761455,0,0,1,1077
"loglik[291,5]",-0.0717092693333333,0.219598204636311,-0.7666445,0,0,1,806
"loglik[292,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[293,5]",-0.119211624666667,0.273716367230116,-0.78647805,0,0,1,924
"loglik[294,5]",-0.0605898906666667,0.204887470394775,-0.771799025,0,0,1.02,850
"loglik[295,5]",-0.0607236586666667,0.204549783351702,-0.77025155,0,0,1.01,1121
"loglik[296,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[297,5]",-0.0653572226666667,0.209944535847174,-0.75879555,0,0,1,639
"loglik[298,5]",-0.125396025333333,0.279683122940844,-0.79032385,0,0,1,861
"loglik[299,5]",-0.128681510666667,0.284271746044309,-0.7974003,0,0,1,930
"loglik[300,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[301,5]",-0.125057968,0.279594599842891,-0.78841465,0,0,1.01,629
"loglik[302,5]",-0.126157291333333,0.280040356399812,-0.7898838,0,0,1,773
"loglik[303,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[304,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[305,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[306,5]",-0.119944731333333,0.276144427510731,-0.80297655,0,0,1.01,958
"loglik[307,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[308,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[309,5]",-0.48937444,0.359120108571741,-0.8231422,-0.721028,0,1,1111
"loglik[310,5]",-0.492122642666667,0.356920502947347,-0.8223313,-0.721028,0,1,1319
"loglik[311,5]",-0.132712212,0.286495663683661,-0.79281305,0,0,1.01,721
"loglik[312,5]",-0.133278318666667,0.287654023571346,-0.796516075,0,0,1,894
"loglik[313,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[314,5]",-0.74955253,0.059327665450926,-0.8330187,-0.752864,-0.670068225,1,1278
"loglik[315,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[316,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[317,5]",-0.118666411333333,0.273188344082945,-0.7849071,0,0,1,851
"loglik[318,5]",-0.116183128666667,0.272243195386197,-0.791078475,0,0,1,1045
"loglik[319,5]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[320,5]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[321,5]",-0.117060063333333,0.273516748647676,-0.791318125,0,0,1,753
"loglik[1,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[2,6]",-0.103712414,0.259056556491573,-0.78473385,0,0,1,722
"loglik[3,6]",-0.0575191066666667,0.200031605234249,-0.77194305,0,0,1.03,784
"loglik[4,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[5,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[6,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[7,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[8,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[9,6]",-0.103901411333333,0.259527686373792,-0.7850171,0,0,1.01,771
"loglik[10,6]",-0.0975538746666667,0.252827857213823,-0.784223075,0,0,1.01,721
"loglik[11,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[12,6]",-0.0241986513333333,0.131992215983107,-0.698866425,0,0,1.04,658
"loglik[13,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[14,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[15,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[16,6]",-0.597538219333333,0.304126038652277,-0.82600965,-0.73687,0,1,1500
"loglik[17,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[18,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[19,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[20,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[21,6]",-0.046263144,0.180272586272097,-0.755923475,0,0,1.03,933
"loglik[22,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[23,6]",-0.044047628,0.175653799623264,-0.750362875,0,0,1.01,974
"loglik[24,6]",-0.0193404533333333,0.118578162256125,-0.683428775,0,0,1.04,788
"loglik[25,6]",-0.0145946466666667,0.104144055273541,0,0,0,1.01,792
"loglik[26,6]",-0.0179766153333333,0.114842609344349,0,0,0,1.01,1005
"loglik[27,6]",-0.384964948,0.376053095786018,-0.814571125,-0.6722955,0,1.01,1289
"loglik[28,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[29,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[30,6]",-0.015271188,0.105362463928048,0,0,0,1.02,979
"loglik[31,6]",-0.014542974,0.103743159975373,0,0,0,1.11,572
"loglik[32,6]",-0.035835854,0.159955829281541,-0.748152775,0,0,1,922
"loglik[33,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[34,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[35,6]",-0.0172878613333333,0.110507192939804,0,0,0,1.03,655
"loglik[36,6]",-0.0480950793333333,0.18224124320477,-0.75315565,0,0,1.06,887
"loglik[37,6]",-0.0138176693333333,0.10037485067182,0,0,0,1.02,680
"loglik[38,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[39,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[40,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[41,6]",-0.0144110946666667,0.102765808566997,0,0,0,1.01,848
"loglik[42,6]",-0.601099176,0.302228303027578,-0.827860825,-0.737493,0,1,1376
"loglik[43,6]",-0.099921606,0.255282291340451,-0.782978375,0,0,1,696
"loglik[44,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[45,6]",-0.016574772,0.1091551170215,0,0,0,1.05,591
"loglik[46,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[47,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[48,6]",-0.595548116666667,0.305627747331106,-0.828306525,-0.7359445,0,1,1434
"loglik[49,6]",-0.0270610413333333,0.138917524225123,-0.7184674,0,0,1.01,537
"loglik[50,6]",-0.0199347366666667,0.120606555814578,-0.6834496,0,0,1.04,840
"loglik[51,6]",-0.0221903106666667,0.126410146019144,-0.691677425,0,0,1.01,648
"loglik[52,6]",-0.0162180293333333,0.108328204647694,0,0,0,1.05,792
"loglik[53,6]",-0.108786565333333,0.263625840156346,-0.782449125,0,0,1.01,917
"loglik[54,6]",-0.019144194,0.117400758103401,-0.64716045,0,0,1.07,701
"loglik[55,6]",-0.599912564,0.30229075025677,-0.826619475,-0.7369315,0,1,1500
"loglik[56,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[57,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[58,6]",-0.02695075,0.139673650099068,-0.732074425,0,0,1.03,596
"loglik[59,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[60,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[61,6]",-0.110365364666667,0.265350983167997,-0.783406675,0,0,1.01,818
"loglik[62,6]",-0.0163765606666667,0.109330953140698,0,0,0,1.01,837
"loglik[63,6]",-0.0186719626666667,0.116049552736057,-0.346781399999999,0,0,1.02,815
"loglik[64,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[65,6]",-0.019968704,0.120801723015267,-0.69048005,0,0,1,747
"loglik[66,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[67,6]",-0.0162989026666667,0.108913244065108,0,0,0,1.05,774
"loglik[68,6]",-0.0222655013333333,0.126864555881412,-0.703051725,0,0,1,770
"loglik[69,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[70,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[71,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[72,6]",-0.0541634093333333,0.19383574261877,-0.760507125,0,0,1,770
"loglik[73,6]",-0.014683322,0.102998811447437,0,0,0,1.02,1040
"loglik[74,6]",-0.019160134,0.11755573808325,-0.635917025,0,0,1.04,1092
"loglik[75,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[76,6]",-0.382157029333333,0.375844962092837,-0.816088975,-0.666985,0,1,1212
"loglik[77,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[78,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[79,6]",-0.101993894666667,0.256861659713619,-0.78472055,0,0,1,850
"loglik[80,6]",-0.0423685833333333,0.173240536202919,-0.7582731,0,0,1.03,742
"loglik[81,6]",-0.608620444666667,0.296485555077903,-0.826619475,-0.7379025,0,1.01,1500
"loglik[82,6]",-0.0454602626666667,0.178202290256489,-0.75252585,0,0,1.01,802
"loglik[83,6]",-0.043388452,0.175162353324641,-0.755821775,0,0,1.01,879
"loglik[84,6]",-0.0831290566666667,0.235307832277147,-0.772103075,0,0,1,891
"loglik[85,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[86,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[87,6]",-0.017297906,0.112126849317546,0,0,0,1.03,640
"loglik[88,6]",-0.0897582873333333,0.243559834915975,-0.77991515,0,0,1.01,783
"loglik[89,6]",-0.045682072,0.179065321337449,-0.7530155,0,0,1,786
"loglik[90,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[91,6]",-0.108909441333333,0.264674175746353,-0.7871297,0,0,1.01,646
"loglik[92,6]",-0.0232502346666667,0.129510370637377,-0.709540775,0,0,1.02,560
"loglik[93,6]",-0.0236623166666667,0.130317851704719,-0.70643665,0,0,1.04,598
"loglik[94,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[95,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[96,6]",-0.0225198886666667,0.126813237278704,-0.699776675,0,0,1.07,778
"loglik[97,6]",-0.013332124,0.0986033668347692,0,0,0,1.02,1009
"loglik[98,6]",-0.583890874666667,0.313350234266987,-0.8252727,-0.7352035,0,1.01,1500
"loglik[99,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[100,6]",-0.0503996606666667,0.187042786785742,-0.758135425,0,0,1,706
"loglik[101,6]",-0.094492478,0.248596912490095,-0.78250125,0,0,1,779
"loglik[102,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[103,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[104,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[105,6]",-0.105967302666667,0.260273340193423,-0.77741845,0,0,1.02,711
"loglik[106,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[107,6]",-0.0261594066666667,0.136919475200009,-0.7191961,0,0,1.07,553
"loglik[108,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[109,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[110,6]",-0.39977229,0.373758534196237,-0.8143374,-0.6860655,0,1,946
"loglik[111,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[112,6]",-0.407513139333333,0.373439690878017,-0.816628025,-0.692779,0,1,1103
"loglik[113,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[114,6]",-0.396465718,0.374625255448421,-0.814687975,-0.684811,0,1,1214
"loglik[115,6]",-0.0173891633333333,0.11272713574615,0,0,0,1.09,670
"loglik[116,6]",-0.057614778,0.20026104562062,-0.7674966,0,0,1.01,944
"loglik[117,6]",-0.608168283333333,0.296279091706369,-0.826619475,-0.7377445,0,1,1500
"loglik[118,6]",-0.03528173,0.158548416691939,-0.742494125,0,0,1.01,876
"loglik[119,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[120,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[121,6]",-0.0991494846666667,0.253995380815337,-0.778893825,0,0,1,890
"loglik[122,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[123,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[124,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[125,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[126,6]",-0.100964462,0.255022300125878,-0.77749745,0,0,1.01,747
"loglik[127,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[128,6]",-0.0406827766666667,0.169571250165789,-0.749046025,0,0,1.01,817
"loglik[129,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[130,6]",-0.0147667553333333,0.103475404853975,0,0,0,1.02,657
"loglik[131,6]",-0.608273525333333,0.296959633227547,-0.828776125,-0.7390995,0,1,1572
"loglik[132,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[133,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[134,6]",-0.046987404,0.181027524516234,-0.751377275,0,0,1.02,796
"loglik[135,6]",-0.043851018,0.175012758567303,-0.74739015,0,0,1,737
"loglik[136,6]",-0.607476588,0.297151463435545,-0.826186125,-0.739115,0,1,1424
"loglik[137,6]",-0.0170186633333333,0.111966821425031,0,0,0,1.07,1243
"loglik[138,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[139,6]",-0.0188868946666667,0.117320628613339,-0.355199249999999,0,0,1.01,617
"loglik[140,6]",-0.0623865133333333,0.206376556743253,-0.758844975,0,0,1.03,1005
"loglik[141,6]",-0.095170088,0.248906579759869,-0.776920825,0,0,1,834
"loglik[142,6]",-0.0542286566666667,0.194138644062578,-0.761382725,0,0,1.01,791
"loglik[143,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[144,6]",-0.10344276,0.258978514318428,-0.78363705,0,0,1,897
"loglik[145,6]",-0.0172903026666667,0.112162746417387,0,0,0,1.13,1051
"loglik[146,6]",-0.602813058,0.299896497998675,-0.826329425,-0.7376605,0,1,1490
"loglik[147,6]",-0.595986026,0.305184211475749,-0.8257921,-0.73703,0,1,1326
"loglik[148,6]",-0.592740011333333,0.307814393510411,-0.82717785,-0.737099,0,1,1044
"loglik[149,6]",-0.606257025333333,0.297190350742502,-0.82651925,-0.737493,0,1,1418
"loglik[150,6]",-0.607356594666667,0.297120793168707,-0.82717785,-0.73779,0,1,1196
"loglik[151,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[152,6]",-0.594259408,0.307421980560445,-0.828306525,-0.737292,0,1,1350
"loglik[153,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[154,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[159,6]",-0.624156936,0.284263851890424,-0.826186125,-0.741675,0,1.01,1317
"loglik[160,6]",-0.0452622893333333,0.177433602508175,-0.7509855,0,0,1.05,911
"loglik[161,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[162,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[163,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[164,6]",-0.75224263,0.0406967804451101,-0.833667375,-0.753229,-0.672410375,1,1081
"loglik[165,6]",-0.595460934666667,0.306128413939034,-0.826329425,-0.7371185,0,1,1150
"loglik[166,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[167,6]",-0.0464847653333333,0.180154980281989,-0.747311475,0,0,1.02,903
"loglik[168,6]",-0.0506419966666667,0.18790531839144,-0.756611325,0,0,1.02,697
"loglik[169,6]",-0.638749618,0.0364328953741117,-0.71432315,-0.6364715,-0.569962025,1,1093
"loglik[170,6]",-0.039204214,0.167708338889656,-0.7604249,0,0,1.03,1067
"loglik[171,6]",-0.0342846233333333,0.157691209633887,-0.750444925,0,0,1.02,1178
